ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-01,65.05920259880291,132.32574709925825,232.71561479954556,65.05920259880291,65.05920259880291,118.13041975678979,118.13041975678979,118.13041975678979,118.13041975678979,118.13041975678979,118.13041975678979,0.0,0.0,0.0,183.1896223555927
2013-01-01,68.6497111347345,106.28030990423184,208.07801903445431,68.6497111347345,68.6497111347345,88.8833213913671,88.8833213913671,88.8833213913671,88.8833213913671,88.8833213913671,88.8833213913671,0.0,0.0,0.0,157.5330325261016
2014-01-01,72.23040953397714,120.10705019661005,220.80945685868943,72.23040953397714,72.23040953397714,98.74103220008008,98.74103220008008,98.74103220008008,98.74103220008008,98.74103220008008,98.74103220008008,0.0,0.0,0.0,170.97144173405724
2015-01-01,75.81110792835918,136.81248507893122,236.33177135008768,75.81110792835918,75.81110792835918,108.49405293365086,108.49405293365086,108.49405293365086,108.49405293365086,108.49405293365086,108.49405293365086,0.0,0.0,0.0,184.30516086201004
2016-01-01,79.39180631900581,147.35469443268872,245.2259669683168,79.39180631900581,79.39180631900581,118.13041975679327,118.13041975679327,118.13041975679327,118.13041975679327,118.13041975679327,118.13041975679327,0.0,0.0,0.0,197.5222260757991
2017-01-01,82.98231484266373,119.91056333849369,225.812840010181,82.98231484266373,82.98231484266373,88.8833213913074,88.8833213913074,88.8833213913074,88.8833213913074,88.8833213913074,88.8833213913074,0.0,0.0,0.0,171.86563623397114
2018-01-01,86.56301322983157,133.0893824228394,231.56331677735827,86.56301322983157,86.56301322983157,98.74103220001122,98.74103220001122,98.74103220001122,98.74103220001122,98.74103220001122,98.74103220001122,0.0,0.0,0.0,185.3040454298428
2019-01-01,90.14371161699941,145.34671022522366,250.08837521774564,90.14371161699941,90.14371161699941,108.49405293370293,108.49405293370293,108.49405293370293,108.49405293370293,108.49405293370293,108.49405293370293,0.0,0.0,0.0,198.63776455070234
2020-01-01,93.72441000416723,159.5471221010517,261.48750373663114,93.72441000416723,93.72441000416723,118.13041975680194,118.13041975680194,118.13041975680194,118.13041975680194,118.13041975680194,118.13041975680194,0.0,0.0,0.0,211.85482976096915
2021-01-01,97.31491852390266,135.04445068832666,232.6676793446456,97.31491852390266,97.31491852390266,88.88332139132622,88.88332139132622,88.88332139132622,88.88332139132622,88.88332139132622,88.88332139132622,0.0,0.0,0.0,186.1982399152289
2022-01-01,100.89561691107049,148.4417272927095,249.42108701213164,100.89561691107049,100.89561691107049,98.74103220009245,98.74103220009245,98.74103220009245,98.74103220009245,98.74103220009245,98.74103220009245,0.0,0.0,0.0,199.63664911116294
