ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,-8.651520030299938,146.49480695617328,264.6845562498666,-8.651520030299938,-8.651520030299938,214.0711852400455,214.0711852400455,214.0711852400455,214.0711852400455,214.0711852400455,214.0711852400455,0.0,0.0,0.0,205.41966520974557
2015-01-01,-4.031575216447782,153.5109366744506,274.21307760228973,-4.031575216447782,-4.031575216447782,218.40857441954623,218.40857441954623,218.40857441954623,218.40857441954623,218.40857441954623,218.40857441954623,0.0,0.0,0.0,214.37699920309845
2016-01-01,0.5883695976426027,163.84947355753192,277.10783315291917,0.5883695976426027,0.5883695976426027,220.44185938877413,220.44185938877413,220.44185938877413,220.44185938877413,220.44185938877413,220.44185938877413,0.0,0.0,0.0,221.03022898641674
2017-01-01,5.220971794567113,155.99373732382932,269.1957834530571,5.220971794567113,5.220971794567113,207.4349173663012,207.4349173663012,207.4349173663012,207.4349173663012,207.4349173663012,207.4349173663012,0.0,0.0,0.0,212.6558891608683
2018-01-01,9.840916610664806,163.11505343314954,283.1753348551577,9.840916610664806,9.840916610664806,214.071185240006,214.071185240006,214.071185240006,214.071185240006,214.071185240006,214.071185240006,0.0,0.0,0.0,223.9121018506708
2019-01-01,14.460861426762479,171.453079000174,293.8761301267158,14.460861426762479,14.460861426762479,218.40857441955993,218.40857441955993,218.40857441955993,218.40857441955993,218.40857441955993,218.40857441955993,0.0,0.0,0.0,232.8694358463224
2020-01-01,19.08080624286017,177.9249917576937,297.22245624433634,19.08080624286017,19.08080624286017,220.4418593887728,220.4418593887728,220.4418593887728,220.4418593887728,220.4418593887728,220.4418593887728,0.0,0.0,0.0,239.52266563163298
2021-01-01,23.71340844201567,172.79284439182982,291.25693489500384,23.71340844201567,23.71340844201567,207.43491736632146,207.43491736632146,207.43491736632146,207.43491736632146,207.43491736632146,207.43491736632146,0.0,0.0,0.0,231.14832580833712
2022-01-01,28.333353258113345,184.61954109893654,300.7121534061552,28.333353258113345,28.333353258113345,214.07118524005165,214.07118524005165,214.07118524005165,214.07118524005165,214.07118524005165,214.07118524005165,0.0,0.0,0.0,242.40453849816498
2023-01-01,32.953298074211034,193.30838135198238,315.92049394214354,32.953298074211034,32.953298074211034,218.4085744195793,218.4085744195793,218.4085744195793,218.4085744195793,218.4085744195793,218.4085744195793,0.0,0.0,0.0,251.36187249379034
2023-12-31,37.56058550725094,181.73099247479513,301.72402341533217,37.560585432613664,37.56058558434053,205.56875417805088,205.56875417805088,205.56875417805088,205.56875417805088,205.56875417805088,205.56875417805088,0.0,0.0,0.0,243.12933968530183
2024-12-31,42.193187706406405,205.14918935514183,319.44407257640387,42.19318745365252,42.19318795906246,220.16979567657893,220.16979567657893,220.16979567657893,220.16979567657893,220.16979567657893,220.16979567657893,0.0,0.0,0.0,262.36298338298536
2025-12-31,46.8131325225041,200.2738537893414,323.43448254156556,46.81313202926001,46.81313297941958,217.595120688839,217.595120688839,217.595120688839,217.595120688839,217.595120688839,217.595120688839,0.0,0.0,0.0,264.4082532113431
2026-12-31,51.43307733860177,205.15225655154492,328.73310211025,51.43307656452949,51.433078057118585,212.7245478661202,212.7245478661202,212.7245478661202,212.7245478661202,212.7245478661202,212.7245478661202,0.0,0.0,0.0,264.15762520472197
2027-12-31,56.053022154699484,198.47355962598706,322.34050014614155,56.05302106260318,56.0530231882282,205.56875417815252,205.56875417815252,205.56875417815252,205.56875417815252,205.56875417815252,205.56875417815252,0.0,0.0,0.0,261.621776332852
